index,iou,prediction_score
9113_ortho.png,0.6190204420462799,0.9909782409667969
9113_ortho.png,0.6331956820980946,0.9901344180107117
9113_ortho.png,0.6102441172154004,0.9870098829269409
9113_ortho.png,0.6811919538712091,0.9842860102653503
9113_ortho.png,0.6802658297950895,0.982395589351654
9113_ortho.png,0.4079601990049751,0.9789616465568542
9113_ortho.png,0.5305067218200621,0.9744607210159302
9113_ortho.png,0.8602105263157894,0.9741419553756714
9113_ortho.png,0.6256698246666953,0.9692869782447815
9113_ortho.png,0.6921385952056945,0.965543270111084
9113_ortho.png,0.5946505333545614,0.9621715545654297
9113_ortho.png,0.47846655063149907,0.9429234266281128
9113_ortho.png,0.562488183021365,0.9332122802734375
9113_ortho.png,0.0,0.9242104291915894
9113_ortho.png,0.0,0.9198819994926453
9113_ortho.png,0.6186291739894552,0.9139522910118103
9113_ortho.png,0.6381231671554253,0.9067134261131287
9113_ortho.png,0.6325929120839623,0.9013617634773254
9113_ortho.png,0.6951890856869315,0.8882462382316589
9113_ortho.png,0.6018099547511312,0.8759127855300903
9113_ortho.png,0.515527950310559,0.8720924258232117
9113_ortho.png,0.21673750902237549,0.8563092947006226
9113_ortho.png,0.6245774849613291,0.8468030691146851
9113_ortho.png,0.0,0.8436041474342346
9113_ortho.png,0.5397871262037507,0.8300189971923828
9113_ortho.png,0.4946980175195943,0.7572444081306458
9113_ortho.png,0.0,0.744576632976532
9113_ortho.png,0.0,0.7364286184310913
9113_ortho.png,0.2864165238567692,0.7124491930007935
9113_ortho.png,0.7632902298850575,0.7104214429855347
9113_ortho.png,0.5606717726308019,0.6901208758354187
9113_ortho.png,0.0,0.6622941493988037
9113_ortho.png,0.37733803198698834,0.6621869206428528
9113_ortho.png,0.0,0.6302175521850586
9113_ortho.png,0.38047138047138046,0.6292715072631836
9113_ortho.png,0.5635025931733205,0.622022807598114
9113_ortho.png,0.39131463172335496,0.6095303893089294
9113_ortho.png,0.6305246715060185,0.5936310291290283
9113_ortho.png,0.27480761441879303,0.5799999833106995
9113_ortho.png,0.27187646233036966,0.5333143472671509
9113_ortho.png,0.0,0.4892810583114624
9113_ortho.png,0.6345924453280318,0.48766380548477173
9113_ortho.png,0.42689434364994666,0.47371333837509155
9113_ortho.png,0.16072650370093922,0.465802401304245
9113_ortho.png,0.1666889811219708,0.4051966071128845
9113_ortho.png,0.17431361709968676,0.3575214445590973
8425_ortho.png,0.9285714285714286,0.9929989576339722
8425_ortho.png,0.855902568431207,0.9915000796318054
8425_ortho.png,0.8448901326699834,0.9903172254562378
8425_ortho.png,0.8400872817955112,0.9902338981628418
8425_ortho.png,0.6602679915688046,0.9893838763237
8425_ortho.png,0.8896,0.989000141620636
8425_ortho.png,0.6196747392610924,0.9870991110801697
8425_ortho.png,0.5418460066953611,0.9866254329681396
8425_ortho.png,0.7123163431888264,0.9814702868461609
8425_ortho.png,0.8355277072758037,0.9778144955635071
8425_ortho.png,0.5788241415192508,0.9584623575210571
8425_ortho.png,0.0,0.9471704959869385
8425_ortho.png,0.0,0.9448386430740356
8425_ortho.png,0.3806655624152989,0.9350254535675049
8425_ortho.png,0.6246006389776357,0.9183573126792908
8425_ortho.png,0.7644526445264452,0.8946888446807861
8425_ortho.png,0.0,0.8802348375320435
8425_ortho.png,0.0,0.8785596489906311
8425_ortho.png,0.0,0.8745810389518738
8425_ortho.png,0.0,0.8555154800415039
8425_ortho.png,0.8259392649586642,0.825791597366333
8425_ortho.png,0.0,0.8249364495277405
8425_ortho.png,0.7107913669064748,0.8109012246131897
8425_ortho.png,0.6130528516365061,0.7473306655883789
8425_ortho.png,0.0,0.7331115007400513
8425_ortho.png,0.7406832298136646,0.6946570873260498
8425_ortho.png,0.0,0.6564192175865173
8425_ortho.png,0.0,0.6466624140739441
8425_ortho.png,0.0,0.6465596556663513
8425_ortho.png,0.5640107430617726,0.6092190742492676
8425_ortho.png,0.0,0.5536124110221863
8425_ortho.png,0.0,0.5417362451553345
8425_ortho.png,0.2700448501062239,0.503169596195221
8425_ortho.png,0.0,0.48045310378074646
8425_ortho.png,0.4320317670416942,0.4343425929546356
8722_ortho.png,0.935232352635409,0.9963766932487488
8722_ortho.png,0.7554744525547445,0.9963167905807495
8722_ortho.png,0.6003179650238474,0.9936670660972595
8722_ortho.png,0.7550542806994734,0.993025541305542
8722_ortho.png,0.8219695431472082,0.9924677014350891
8722_ortho.png,0.8689691537041919,0.9911880493164062
8722_ortho.png,0.7547077823145835,0.9909440279006958
8722_ortho.png,0.8988185255198488,0.9898791313171387
8722_ortho.png,0.8979591836734694,0.9886382222175598
8722_ortho.png,0.7789757412398922,0.9870201349258423
8722_ortho.png,0.9217749313815188,0.9848995208740234
8722_ortho.png,0.7873590982286635,0.9837073683738708
8722_ortho.png,0.9218245251324461,0.9727717638015747
8722_ortho.png,0.8229910461294344,0.968135416507721
8722_ortho.png,0.6776514935176196,0.9664065837860107
8722_ortho.png,0.8296905053331002,0.9659820199012756
8722_ortho.png,0.7948573043232552,0.9634156227111816
8722_ortho.png,0.6141732283464567,0.962486982345581
8722_ortho.png,0.9106588478785789,0.956773579120636
8722_ortho.png,0.6656101426307448,0.956416666507721
8722_ortho.png,0.8644836272040303,0.9540044665336609
8722_ortho.png,0.7497288307180563,0.9418148398399353
8722_ortho.png,0.6234817813765182,0.9388200640678406
8722_ortho.png,0.6929059829059829,0.9354524612426758
8722_ortho.png,0.5665666348383577,0.9354145526885986
8722_ortho.png,0.6759453781512605,0.9267313480377197
8722_ortho.png,0.6765449625127545,0.9047494530677795
8722_ortho.png,0.0,0.8919392228126526
8722_ortho.png,0.9440879926672777,0.8688386678695679
8722_ortho.png,0.703534151254349,0.8381569385528564
8722_ortho.png,0.6489979396890804,0.8317780494689941
8722_ortho.png,0.0,0.8109976053237915
8722_ortho.png,0.0,0.797612190246582
8722_ortho.png,0.0,0.7901875972747803
8722_ortho.png,0.25,0.7548678517341614
8722_ortho.png,0.0,0.7481698393821716
8722_ortho.png,0.5023537323470074,0.7373836636543274
8722_ortho.png,0.043628554967789245,0.7033252120018005
8722_ortho.png,0.0,0.6670699119567871
8722_ortho.png,0.4282190429205723,0.6416918635368347
8611_ortho.png,0.7124109486314211,0.9949533343315125
8611_ortho.png,0.8909528264065214,0.9940488338470459
8611_ortho.png,0.7468858484786604,0.9904729723930359
8611_ortho.png,0.904251968503937,0.9859831929206848
8611_ortho.png,0.779995767792904,0.9851794838905334
8611_ortho.png,0.8362399594760836,0.9812270402908325
8611_ortho.png,0.6993241068554876,0.9807366132736206
8611_ortho.png,0.7777533523851395,0.9775580167770386
8611_ortho.png,0.8730712711241734,0.9759042859077454
8611_ortho.png,0.8841772151898735,0.9757472276687622
8611_ortho.png,0.5821205821205822,0.966971218585968
8611_ortho.png,0.5761919601121844,0.9637495279312134
8611_ortho.png,0.8281862510756286,0.9636544585227966
8611_ortho.png,0.6463917525773196,0.962915301322937
8611_ortho.png,0.6621710526315789,0.9619640111923218
8611_ortho.png,0.7839241363738993,0.9544058442115784
8611_ortho.png,0.4504260379971698,0.9514569640159607
8611_ortho.png,0.6913504378552773,0.9391607046127319
8611_ortho.png,0.5868263473053892,0.9336392879486084
8611_ortho.png,0.741805912596401,0.918209433555603
8611_ortho.png,0.7454297753698951,0.9149627089500427
8611_ortho.png,0.5691428571428572,0.900377094745636
8611_ortho.png,0.44778175806007164,0.8907150030136108
8611_ortho.png,0.6134710551662294,0.8731773495674133
8611_ortho.png,0.6418187442004331,0.868292510509491
8611_ortho.png,0.33023693338820626,0.867254376411438
8611_ortho.png,0.368950261429146,0.8574675917625427
8611_ortho.png,0.17278540125008982,0.7953783273696899
8611_ortho.png,0.5740084581094982,0.7711194753646851
8611_ortho.png,0.8381016492763379,0.7235612869262695
8611_ortho.png,0.23162244454110484,0.669269859790802
8611_ortho.png,0.5376856572821991,0.6620674729347229
8611_ortho.png,0.5489614243323442,0.6327635049819946
8611_ortho.png,0.27882205513784464,0.6201016306877136
8611_ortho.png,0.4776704100287281,0.6131607294082642
8611_ortho.png,0.009288512574244914,0.5600965023040771
8210_ortho.png,0.8541714813958863,0.9936220049858093
8210_ortho.png,0.8589002795899348,0.9899846315383911
8210_ortho.png,0.7407407407407407,0.9849138855934143
8210_ortho.png,0.7937378505970564,0.9831666350364685
8210_ortho.png,0.4722588480222068,0.9824360609054565
8210_ortho.png,0.7070166041778254,0.9811127185821533
8210_ortho.png,0.7092797319932999,0.9799235463142395
8210_ortho.png,0.7220978111680993,0.9639436602592468
8210_ortho.png,0.40698359859911926,0.9606953263282776
8210_ortho.png,0.0,0.9570788145065308
8210_ortho.png,0.5480235492010093,0.9491284489631653
8210_ortho.png,0.7879346357046321,0.9256349205970764
8210_ortho.png,0.7248026589115081,0.8730427622795105
8210_ortho.png,0.0,0.8623648881912231
8210_ortho.png,0.5391625331641481,0.8619011640548706
8210_ortho.png,0.5257487610428787,0.8454859256744385
8210_ortho.png,0.0,0.8243927359580994
8210_ortho.png,0.09975768745094024,0.7825760245323181
8210_ortho.png,0.0,0.7674539685249329
8210_ortho.png,0.0,0.7155064344406128
8210_ortho.png,0.0,0.7126085758209229
8210_ortho.png,0.0,0.6963474750518799
8210_ortho.png,0.0,0.674873411655426
8210_ortho.png,0.8482418260333128,0.6740027070045471
8210_ortho.png,0.0,0.6503319144248962
8210_ortho.png,0.0,0.5727114081382751
8210_ortho.png,0.008212819139439385,0.5485924482345581
8210_ortho.png,0.28664495114006516,0.5430281758308411
8210_ortho.png,0.07809707135982401,0.5375283360481262
8210_ortho.png,0.3526044647967945,0.5161953568458557
8210_ortho.png,0.0,0.5081020593643188
8210_ortho.png,0.0,0.5044620633125305
8210_ortho.png,0.0,0.5019098520278931
8210_ortho.png,0.0,0.4809253513813019
8210_ortho.png,0.10206804536357572,0.46293842792510986
8210_ortho.png,0.21269795147464768,0.4506757855415344
8210_ortho.png,0.7435653002859867,0.4484529197216034
8210_ortho.png,0.0,0.4230981469154358
8210_ortho.png,0.0,0.4151679575443268
8210_ortho.png,0.0,0.414143830537796
8210_ortho.png,0.377431560204763,0.40777823328971863
8210_ortho.png,0.0,0.35250139236450195
8210_ortho.png,0.3586742237555446,0.34906142950057983
8210_ortho.png,0.011632341723874905,0.3477536737918854
8210_ortho.png,0.07056381874783813,0.34297269582748413
8210_ortho.png,0.0,0.3153737485408783
8210_ortho.png,0.4099705370295969,0.3097172975540161
8210_ortho.png,0.31441628583298714,0.30061832070350647
8210_ortho.png,0.0,0.2906229496002197
8210_ortho.png,0.001216985165937572,0.2903577387332916
8210_ortho.png,0.35172413793103446,0.2880931496620178
8210_ortho.png,0.261354079058032,0.2789294123649597
8210_ortho.png,0.0,0.25414687395095825
9001_ortho.png,0.872836719337848,0.9953572154045105
9001_ortho.png,0.8691275167785235,0.9948239326477051
9001_ortho.png,0.6989079563182528,0.9924692511558533
9001_ortho.png,0.631107971270458,0.9905001521110535
9001_ortho.png,0.6565656565656566,0.9897329211235046
9001_ortho.png,0.7966876070816676,0.9895141124725342
9001_ortho.png,0.8233291392198949,0.9878502488136292
9001_ortho.png,0.838840874428063,0.9878480434417725
9001_ortho.png,0.8431839583448735,0.9871216416358948
9001_ortho.png,0.688103947152918,0.9842965006828308
9001_ortho.png,0.9462795845394176,0.9830837249755859
9001_ortho.png,0.755653704380168,0.982705295085907
9001_ortho.png,0.8050228310502283,0.981500506401062
9001_ortho.png,0.797799174690509,0.980398952960968
9001_ortho.png,0.5844521796784353,0.977893590927124
9001_ortho.png,0.8958450624929625,0.9774042367935181
9001_ortho.png,0.6581475608618599,0.9766096472740173
9001_ortho.png,0.6888289907157832,0.9736722707748413
9001_ortho.png,0.4843566308923357,0.9643732905387878
9001_ortho.png,0.6116790365495028,0.9632008671760559
9001_ortho.png,0.6939831310264307,0.9584083557128906
9001_ortho.png,0.7956,0.9557872414588928
9001_ortho.png,0.6109619140625,0.9555791616439819
9001_ortho.png,0.7414721723518851,0.9514670968055725
9001_ortho.png,0.44605059370160044,0.9478414058685303
9001_ortho.png,0.723404255319149,0.9460530877113342
9001_ortho.png,0.7587077233720343,0.9422861337661743
9001_ortho.png,0.35538874988416275,0.9408044815063477
9001_ortho.png,0.6957102567908565,0.9249460697174072
9001_ortho.png,0.8469449485783425,0.9248684644699097
9001_ortho.png,0.5265005265005265,0.9092770218849182
9001_ortho.png,0.8391441157960982,0.9051499962806702
9001_ortho.png,0.8243037974683545,0.8967459201812744
9001_ortho.png,0.44594594594594594,0.8907501101493835
9001_ortho.png,0.4801912568306011,0.8850910663604736
9001_ortho.png,0.0,0.8708989024162292
9001_ortho.png,0.8025908194874684,0.8664442896842957
9001_ortho.png,0.8054421768707483,0.8594828844070435
9001_ortho.png,0.8130081300813008,0.8554086685180664
9001_ortho.png,0.44998343822457765,0.8509503602981567
9001_ortho.png,0.832271762208068,0.843687117099762
9001_ortho.png,0.5791404612159329,0.8166881799697876
9001_ortho.png,0.8095382746051033,0.7898843884468079
9001_ortho.png,0.5574795574795575,0.7337202429771423
9001_ortho.png,0.0,0.7277352809906006
9001_ortho.png,0.3604014598540146,0.6931268572807312
9001_ortho.png,0.5713471945314725,0.6693317294120789
9003_ortho.png,0.8034195976397343,0.9950364232063293
9003_ortho.png,0.7501813110181311,0.9949226975440979
9003_ortho.png,0.6958705357142857,0.9873824715614319
9003_ortho.png,0.8601376523331439,0.9829745888710022
9003_ortho.png,0.6263237518910741,0.9795179963111877
9003_ortho.png,0.8380126795186958,0.9763875007629395
9003_ortho.png,0.7863024703755774,0.975109875202179
9003_ortho.png,0.6447217537942664,0.9733803868293762
9003_ortho.png,0.6709003034730808,0.9702396988868713
9003_ortho.png,0.8244609402615766,0.9699810147285461
9003_ortho.png,0.5778041074249605,0.9693116545677185
9003_ortho.png,0.6245149398525417,0.967421293258667
9003_ortho.png,0.7025837592277115,0.9660521745681763
9003_ortho.png,0.8364368889107257,0.9641290307044983
9003_ortho.png,0.4126719466444352,0.9585404992103577
9003_ortho.png,0.6968325791855203,0.9336442947387695
9003_ortho.png,0.7497428865272541,0.932185709476471
9003_ortho.png,0.8563433720654494,0.9303123950958252
9003_ortho.png,0.8139387539598733,0.9253697395324707
9003_ortho.png,0.6470932500975419,0.9096056818962097
9003_ortho.png,0.35831318828901426,0.9030875563621521
9003_ortho.png,0.323405271959863,0.8943338394165039
9003_ortho.png,0.0,0.8921451568603516
9003_ortho.png,0.5199494949494949,0.8805513978004456
9003_ortho.png,0.0,0.8300740718841553
9003_ortho.png,0.48906048906048905,0.8084162473678589
9003_ortho.png,0.0,0.7919123768806458
9003_ortho.png,0.5605228758169934,0.7881129384040833
9003_ortho.png,0.0,0.7656832337379456
9003_ortho.png,0.6755559743686392,0.7641990780830383
9003_ortho.png,0.3886955080391182,0.7440336346626282
9003_ortho.png,0.5049662296384585,0.7280475497245789
9003_ortho.png,0.041271468854139966,0.674751341342926
9003_ortho.png,0.38308649229086045,0.6509618759155273
9003_ortho.png,0.5411405131504866,0.5996852517127991
9003_ortho.png,0.0,0.5895242094993591
9003_ortho.png,0.43873937677053826,0.5804004073143005
9003_ortho.png,0.41653568060358376,0.5666807293891907
9003_ortho.png,0.4866722199083715,0.5606570243835449
9003_ortho.png,0.0,0.5267553329467773
9003_ortho.png,0.0,0.517562747001648
9003_ortho.png,0.49554056993691536,0.5133032202720642
9003_ortho.png,0.04211811384098886,0.4937862157821655
9003_ortho.png,0.3636618848432105,0.4520220458507538
9003_ortho.png,0.5655631445543022,0.43567195534706116
8314_ortho.png,0.8226464779460171,0.9972376823425293
8314_ortho.png,0.8752969121140143,0.9942160248756409
8314_ortho.png,0.8797310486932003,0.9938470721244812
8314_ortho.png,0.7025547445255474,0.9937339425086975
8314_ortho.png,0.4998005266097503,0.9933794736862183
8314_ortho.png,0.7829270393660092,0.9914549589157104
8314_ortho.png,0.8462354188759279,0.9910625219345093
8314_ortho.png,0.7410040227034772,0.990510880947113
8314_ortho.png,0.8567920667401228,0.9898480772972107
8314_ortho.png,0.8216292134831461,0.9898030757904053
8314_ortho.png,0.8204034134988363,0.9796999096870422
8314_ortho.png,0.8597885871433483,0.9787392616271973
8314_ortho.png,0.7086516621928557,0.9784793257713318
8314_ortho.png,0.7325380026938618,0.9738990068435669
8314_ortho.png,0.7361702127659574,0.9640356302261353
8314_ortho.png,0.7108239095315024,0.9610476493835449
8314_ortho.png,0.359876965140123,0.9576675891876221
8314_ortho.png,0.5428015564202334,0.9514408111572266
8314_ortho.png,0.7108165882855921,0.9514160752296448
8314_ortho.png,0.6356613589784014,0.9468480348587036
8314_ortho.png,0.5172366243794815,0.9456181526184082
8314_ortho.png,0.8817462701511966,0.9441732168197632
8314_ortho.png,0.8401880141010576,0.9402600526809692
8314_ortho.png,0.6855791962174941,0.9360225796699524
8314_ortho.png,0.8288935217357734,0.9297508001327515
8314_ortho.png,0.0,0.9174665808677673
8314_ortho.png,0.6946336148188504,0.9154182076454163
8314_ortho.png,0.18440233236151604,0.8887026309967041
8314_ortho.png,0.0,0.8642632365226746
8314_ortho.png,0.5726846846846847,0.8512581586837769
8314_ortho.png,0.7819436112777445,0.8442463278770447
8314_ortho.png,0.0,0.84397292137146
8314_ortho.png,0.8726799088244871,0.8394815921783447
8314_ortho.png,0.7398957893254471,0.8291736245155334
8314_ortho.png,0.0,0.8105521202087402
8314_ortho.png,0.0,0.8083690404891968
8314_ortho.png,0.511326860841424,0.7715495824813843
8314_ortho.png,0.6690533015115354,0.7709164619445801
8314_ortho.png,0.750170596709379,0.7574882507324219
8314_ortho.png,0.007786874316648444,0.6998077034950256
8314_ortho.png,0.8542400995231184,0.6399739980697632
8314_ortho.png,0.5183919270833334,0.6205987930297852
8314_ortho.png,0.0,0.6026594042778015
8314_ortho.png,0.0,0.5856611728668213
8314_ortho.png,0.7676767676767676,0.5304129719734192
8314_ortho.png,0.4290459494371655,0.5195955038070679
8314_ortho.png,0.3309706350354405,0.5113509297370911
8314_ortho.png,0.0,0.5112870335578918
8314_ortho.png,0.43826603018965293,0.47479817271232605
8314_ortho.png,0.09292189679218968,0.4668775796890259
8314_ortho.png,0.0,0.4534646272659302
8314_ortho.png,0.0,0.4385882616043091
8803_ortho.png,0.5750291715285881,0.9945928454399109
8803_ortho.png,0.7054390151990956,0.992673933506012
8803_ortho.png,0.8479680213191206,0.992305338382721
8803_ortho.png,0.8159259778494322,0.991664469242096
8803_ortho.png,0.7647239803094233,0.9901358485221863
8803_ortho.png,0.882563551736484,0.9818234443664551
8803_ortho.png,0.6168915977361776,0.9759718775749207
8803_ortho.png,0.8183711244794076,0.9720091223716736
8803_ortho.png,0.8309044387584826,0.9703712463378906
8803_ortho.png,0.5656565656565656,0.9445183873176575
8803_ortho.png,0.0,0.9442371129989624
8803_ortho.png,0.6928179510277619,0.9295234680175781
8803_ortho.png,0.0,0.9291823506355286
8803_ortho.png,0.0,0.9177210330963135
8803_ortho.png,0.28254288597376387,0.902730405330658
8803_ortho.png,0.5992038550178085,0.8781477212905884
8803_ortho.png,0.0,0.8736988306045532
8803_ortho.png,0.0,0.8188767433166504
8803_ortho.png,0.6293557104252596,0.7949449419975281
8803_ortho.png,0.0,0.7313669323921204
8803_ortho.png,0.0,0.7137726545333862
8803_ortho.png,0.6091205211726385,0.6800876259803772
8803_ortho.png,0.0,0.6418711543083191
8803_ortho.png,0.0,0.6175353527069092
8803_ortho.png,0.0,0.5676870942115784
8803_ortho.png,0.6132292959744635,0.5645586252212524
8803_ortho.png,0.6762579090087376,0.5558364391326904
8803_ortho.png,0.0657727317216404,0.5508666634559631
8803_ortho.png,0.0,0.5463781356811523
8803_ortho.png,0.0,0.5010533332824707
8803_ortho.png,0.0,0.4721931517124176
8803_ortho.png,0.0,0.4713093042373657
8803_ortho.png,0.38848510759583865,0.4492013454437256
8803_ortho.png,0.47159538178955657,0.38158556818962097
8803_ortho.png,0.0,0.37763211131095886
8803_ortho.png,0.630740120806346,0.37505197525024414
8803_ortho.png,0.1091678782177371,0.3372379541397095
8803_ortho.png,0.08477601285025879,0.331184446811676
8803_ortho.png,0.5881575469204335,0.3188306391239166
8803_ortho.png,0.0,0.3092115819454193
8803_ortho.png,0.6457399103139013,0.27271944284439087
8803_ortho.png,0.0,0.24767552316188812
8803_ortho.png,0.0,0.23137283325195312
